Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
LIBAVFORMAT_VERSION_MICRO,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
BI_RGB,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
MPEG4_ASC_MAX_INDEXEDPOS,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
LFE_CHANNEL,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
JPEG_LIB_VERSION,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
LIBASS_VERSION,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
MPEG2_ACCEL_ARM,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
STDCALL,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
MF_E_TRANSFORM_NEED_MORE_INPUT,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
MF_E_TRANSFORM_STREAM_CHANGE,2.0939704E-4,7.9360214E-4,2.060581E-4,3.338939E-6,5.8754405E-4,1,4853,3,898489,1,true
