File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\lib1560.c,0.98887765,-0.011122346,1.0,0.0,989,11,11,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\docs\examples\crawler.c,0.982659,-0.01734104,1.0,0.0,173,3,3,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\lib552.c,0.97959185,-0.020408163,1.0,0.0,147,3,3,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\docs\examples\10-at-a-time.c,0.97321427,-0.026785715,1.0,0.0,112,3,3,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\docs\examples\http2-download.c,0.97043014,-0.2795699,1.25,0.0,186,13,18,5,3,4,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\libntlmconnect.c,0.9693251,-0.030674847,1.0,0.0,163,5,5,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\lib579.c,0.96907216,-0.030927835,1.0,0.0,97,3,3,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\docs\examples\cookie_interface.c,0.96842104,-0.031578947,1.0,0.0,95,3,3,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\docs\examples\anyauthput.c,0.9674797,-0.36585367,1.3333334,0.0,82,10,15,4,3,3,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\src\tool_msgs.c,0.96590906,-0.03409091,1.0,0.0,88,3,3,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\lib505.c,0.96590906,-0.03409091,1.0,0.0,88,3,3,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\lib553.c,0.95714283,-0.042857144,1.0,0.0,70,3,3,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\lib541.c,0.95238096,-0.04761905,1.0,0.0,63,3,3,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\lib1517.c,0.94736844,-0.05263158,1.0,0.0,57,3,3,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\lib508.c,0.9464286,-0.05357143,1.0,0.0,56,3,3,1,1,1,0,true
D:\Pesquisa\Projects\curl-analysis\source\curl\tests\libtest\lib578.c,0.94545454,-0.054545455,1.0,0.0,55,3,3,1,1,1,0,true
