"sep=,"
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\func_attr.h.xml,DEFINE_FUNC_ATTRIBUTES;DID_REAL_ATTR;DO_NOT_DEFINE_EMPTY_ATTRIBUTES;FUNC_ATTR_ALLOC_ALIGN;FUNC_ATTR_ALLOC_SIZE;FUNC_ATTR_ALLOC_SIZE_PROD;FUNC_ATTR_ALWAYS_INLINE;FUNC_ATTR_CONST;FUNC_ATTR_MALLOC;FUNC_ATTR_NONNULL_ALL;FUNC_ATTR_NONNULL_ARG;FUNC_ATTR_NONNULL_RET;FUNC_ATTR_NORETURN;FUNC_ATTR_NO_SANITIZE_UNDEFINED;FUNC_ATTR_PRINTF;FUNC_ATTR_PURE;FUNC_ATTR_UNUSED;FUNC_ATTR_WARN_UNUSED_RESULT;REAL_FATTR_ALLOC_ALIGN;REAL_FATTR_ALLOC_SIZE;REAL_FATTR_ALLOC_SIZE_PROD;REAL_FATTR_ALWAYS_INLINE;REAL_FATTR_CONST;REAL_FATTR_MALLOC;REAL_FATTR_NONNULL_ALL;REAL_FATTR_NONNULL_ARG;REAL_FATTR_NONNULL_RET;REAL_FATTR_NORETURN;REAL_FATTR_NO_SANITIZE_UNDEFINED;REAL_FATTR_PRINTF;REAL_FATTR_PURE;REAL_FATTR_UNUSED;REAL_FATTR_WARN_UNUSED_RESULT;__GNUC__
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\garray.c.xml,INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\garray.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_GARRAY_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\getchar.c.xml,EXITFREE;INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\getchar.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_GETCHAR_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\gettext.h.xml,HAVE_WORKING_LIBINTL;NVIM_GETTEXT_H;__APPLE__;gettext_noop;setlocale
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\globals.h.xml,BACKSLASH_IN_FILENAME;DFLT_HELPFILE;EXRC_FILE;FILETYPE_FILE;FTOFF_FILE;FTPLUGIN_FILE;FTPLUGOF_FILE;HAVE_FSEEKO;HAVE_PATHDEF;INDENT_FILE;INDOFF_FILE;IOSIZE;MAXPATHL;NVIM_GLOBALS_H;SYNTAX_FNAME;SYS_VIMRC_FILE;VIMRC_FILE;WIN32;_MSC_VER;__MINGW32__
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\grid_defs.h.xml,NVIM_GRID_DEFS_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\hardcopy.c.xml,HAVE_LOCALE_H;INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\hardcopy.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_HARDCOPY_H
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\hashtab.c.xml,HT_DEBUG;INCLUDE_GENERATED_DECLARATIONS
D:\Pesquisa\Projects\neovim-analysis\_cppstats_featurelocations\neovim\src\nvim\hashtab.h.xml,INCLUDE_GENERATED_DECLARATIONS;NVIM_HASHTAB_H
