File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\kernel_spec.c,0.959596,-0.04040404,1.0,0.0,297,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\win32\resolv\resolv.c,0.95,-0.05,1.0,0.0,60,3,3,1,1,1,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\-test-\win32\console\attribute.c,0.9491525,-0.050847456,1.0,0.0,59,3,3,1,1,1,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\array_spec.c,0.9491525,-0.050847456,1.0,0.0,236,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\missing\lgamma_r.c,0.9464286,-0.05357143,1.0,0.0,56,3,3,1,1,1,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\fiddle\function.c,0.9355191,-0.46448088,1.4,0.0,183,17,26,7,5,5,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\thread_sync.c,0.92632717,-0.07367281,1.0,0.0,923,34,34,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\psych\psych_emitter.c,0.9247911,-0.07520891,1.0,0.0,359,9,9,3,3,3,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\class_spec.c,0.9148936,-0.08510638,1.0,0.0,141,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\-test-\bug-14834\bug-14384.c,0.9117647,-0.0882353,1.0,0.0,34,3,3,1,1,1,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\typed_data_spec.c,0.9117647,-0.0882353,1.0,0.0,136,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\regsyntax.c,0.9099099,-0.09009009,1.0,0.0,333,30,30,1,1,1,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\hash_spec.c,0.9055118,-0.09448819,1.0,0.0,127,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\module_spec.c,0.9032258,-0.09677419,1.0,0.0,124,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\class.c,0.8931686,-0.106831394,1.0,0.0,1376,21,21,7,7,7,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\numeric_spec.c,0.8867924,-0.11320755,1.0,0.0,106,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\globals_spec.c,0.88349515,-0.116504855,1.0,0.0,103,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\enc\euc_kr.c,0.867052,-0.13294798,1.0,0.0,173,23,23,1,1,1,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\socket\constants.c,0.86440676,-0.13559322,1.0,0.0,118,8,8,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\symbol_spec.c,0.85365856,-0.14634146,1.0,0.0,82,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\enc\ascii.c,0.84000003,-0.16,1.0,0.0,75,6,6,2,2,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\enc\utf_16be.c,0.8341463,-0.16585366,1.0,0.0,205,17,17,2,2,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\enc\utf_16le.c,0.82828283,-0.17171717,1.0,0.0,198,17,17,2,2,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\data_spec.c,0.82608694,-0.17391305,1.0,0.0,69,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\time_spec.c,0.8235294,-0.1764706,1.0,0.0,68,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\proc_spec.c,0.8,-0.2,1.0,0.0,60,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\-test-\rational\rat.c,0.7967479,-1.5365853,2.3333333,0.0,41,21,47,7,3,3,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\gc_spec.c,0.7777778,-0.22222222,1.0,0.0,54,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\enc\utf_32be.c,0.7721519,-0.2278481,1.0,0.0,158,18,18,2,2,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\continuation\continuation.c,0.7692308,-0.23076923,1.0,0.0,13,3,3,1,1,1,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\encoding_spec.c,0.74887896,-0.25112107,1.0,0.0,223,14,14,4,2,4,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\range_spec.c,0.73913044,-0.26086956,1.0,0.0,46,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\regenc.c,0.73672056,-0.26327944,1.0,0.0,866,76,76,3,2,3,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\error.c,0.73474085,-1.0652591,1.6666666,0.13333334,521,37,78,25,13,15,2,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\rational_spec.c,0.73333335,-0.26666668,1.0,0.0,45,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\enc\euc_jp.c,0.7326531,-0.7673469,1.5,0.0,490,47,74,12,2,8,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\mutex_spec.c,0.72727275,-0.27272728,1.0,0.0,44,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\bignum_spec.c,0.72619045,-0.52380955,1.25,0.0,84,11,15,5,3,4,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\constants_spec.c,0.7241379,-0.27586207,1.0,0.0,174,12,12,4,2,4,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\regexp_spec.c,0.7209302,-0.27906978,1.0,0.0,43,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\openssl\ossl_pkey.c,0.71428573,-0.2857143,1.0,0.0,385,22,22,5,4,5,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\enc\us_ascii.c,0.7,-0.3,1.0,0.0,40,6,6,2,2,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\float_spec.c,0.7,-0.3,1.0,0.0,40,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\exception_spec.c,0.6923077,-0.30769232,1.0,0.0,39,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\complex_spec.c,0.6756757,-0.3243243,1.0,0.0,37,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\language_spec.c,0.6666666,-0.33333334,1.0,0.0,36,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\st_spec.c,0.6666666,-1.3333334,2.0,0.0,72,16,36,12,4,6,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\-test-\num2int\num2int.c,0.6551724,-0.3448276,1.0,0.0,116,20,20,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\enc\utf_32le.c,0.6226415,-0.3773585,1.0,0.0,159,20,20,3,2,3,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\integer_spec.c,0.61290324,-0.38709676,1.0,0.0,31,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\fiddle\conversions.c,0.59090906,-0.40909094,1.0,0.0,132,18,18,3,1,3,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\boolean_spec.c,0.5862069,-0.41379312,1.0,0.0,29,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\thread_spec.c,0.5862069,-0.41379312,1.0,0.0,116,12,12,4,3,4,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\enumerator_spec.c,0.57142854,-0.42857143,1.0,0.0,28,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\io\wait\wait.c,0.558515,-0.87005645,1.4285715,0.0,177,22,34,10,7,7,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\openssl\ossl_rand.c,0.537415,-0.79591835,1.3333334,0.0,98,26,29,4,3,3,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\file_spec.c,0.52,-0.48,1.0,0.0,25,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\fixnum_spec.c,0.47826087,-0.5217391,1.0,0.0,23,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\-test-\string\normalize.c,0.4411764,-1.0588236,1.5,0.0,17,9,13,3,2,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\marshal_spec.c,0.4285714,-0.5714286,1.0,0.0,21,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\rational.c,0.38579416,-0.8808725,1.2666667,0.0,1788,105,124,19,8,15,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\util_spec.c,0.3563218,-0.6436782,1.0,0.0,87,14,14,4,2,4,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\basic_object_spec.c,0.29411763,-0.7058824,1.0,0.0,17,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\racc\cparse\cparse.c,0.25704563,-0.909621,1.1666666,0.0,686,52,72,14,11,12,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\missing\isnan.c,0.2352941,-0.7647059,1.0,0.0,17,13,13,1,1,1,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\id_table.c,0.21929824,-0.9473684,1.1666666,0.0,285,45,57,7,3,6,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\enc\cesu_8.c,0.1493671,-0.8506329,1.0,0.0,395,48,48,7,4,7,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\module_under_autoload_spec.c,0.14285713,-0.85714287,1.0,0.0,14,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\struct_spec.c,0.14285713,-0.85714287,1.0,0.0,70,15,15,4,2,4,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\symbol.c,0.08393061,-1.2017837,1.2857143,0.0,897,77,96,18,6,14,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\builtin.c,0.055555582,-1.4444444,1.5,0.0,54,39,76,3,2,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\version.c,0.020599246,-1.1460674,1.1666666,0.0,89,17,21,7,6,6,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\json\generator\generator.c,0.017113391,-1.3358278,1.2941177,0.05882353,1069,84,118,22,6,17,1,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\-test-\symbol\type.c,0.013636351,-1.2363636,1.25,0.0,55,17,21,5,3,4,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\missing\des_tables.c,0.001244545,-0.99875546,1.0,0.0,1607,1605,1605,1,1,1,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\class_id_under_autoload_spec.c,0.0,-1.0,1.0,0.0,12,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\spec\ruby\optional\capi\ext\class_under_autoload_spec.c,0.0,-1.0,1.0,0.0,12,6,6,2,1,2,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\ext\digest\md5\md5.c,-0.045614004,-1.245614,1.2,0.0,285,71,82,6,5,5,0,true
D:\Pesquisa\Projects\ruby-analysis\source\ruby\enc\utf_8.c,-0.06527412,-1.0652741,1.0,0.0,383,51,51,8,5,8,0,true
