Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
ALLEGRO_HAVE_SYS_NDIR_H,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_HAVE_SYS_DIR_H,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_HAVE_NDIR_H,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
S_IRGRP,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
S_IWGRP,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
S_IXGRP,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_HAVE_SYS_TIME,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_HAVE_TIME_H,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_INTERNAL_HEADER,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
KEY_CNT,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ABS_CNT,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
REL_WHEEL,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_LINUX,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
MEMORY_DEBUG,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
BSTRLIB_MEMORY_DEBUG,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
bstr__alloc,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
bstr__free,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
bstr__realloc,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
bstr__memcpy,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
bstr__memmove,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
bstr__memset,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
bstr__memcmp,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
bstr__memchr,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
START_VSNBUFF,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
"__x86_64__",7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
"__i686__",7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
"__GNUC_PATCHLEVEL__",7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_STATICLINK,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_HAVE_SYS_UTSNAME_H,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
"__GNU__",7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_HAVE_VA_COPY,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
ALLEGRO_XINPUT_DISCONNECTED_POLL_DELAY,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
MAPVK_VSC_TO_VK_EX,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
SM_MOUSEHORIZONTALWHEELPRESENT,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
WM_MOUSEHWHEEL,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
WM_DPICHANGED,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
glXCreateContextAttribsARB,7.163253E-4,0.0022790285,7.042253E-4,1.2099994E-5,0.0015748031,1,1420,3,247934,1,true
