"sep=,"
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\msvc.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\msvc.h.xml,__MSVC__HEAD
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\nedmalloc\malloc.c.h.xml,ABORT;ABORT_ON_ASSERT_FAILURE;BSD;BitScanForward;CLSIZE;CORRUPTION_ERROR_ACTION;DARWIN;DEBUG;DEFAULT_GRANULARITY;DEFAULT_MMAP_THRESHOLD;DEFAULT_TRIM_THRESHOLD;DGUX;DIRECT_MMAP;DLMALLOC_VERSION;EXEC_PAGESIZE;FOOTERS;FORCEINLINE;HAVE_GETPAGESIZE;HAVE_MMAP;HAVE_MORECORE;HAVE_MREMAP;HAVE_USR_INCLUDE_MALLOC_H;INSECURE;LACKS_ERRNO_H;LACKS_FCNTL_H;LACKS_STDLIB_H;LACKS_STRINGS_H;LACKS_STRING_H;LACKS_SYS_MMAN_H;LACKS_SYS_PARAM_H;LACKS_SYS_TYPES_H;LACKS_UNISTD_H;MALLINFO_FIELD_TYPE;MALLOC_ALIGNMENT;MALLOC_FAILURE_ACTION;MAP_ANON;MAP_ANONYMOUS;MAX_RELEASE_CHECK_RATE;MMAP;MMAP_CLEARS;MORECORE;MORECORE_CANNOT_TRIM;MORECORE_CONTIGUOUS;MREMAP;MSPACES;MUNMAP;NBPC;NBPG;NEED_GLOBAL_LOCK_INIT;NOINLINE;NO_MALLINFO;NO_SEGMENT_TRAVERSAL;ONLY_MSPACES;PAGESIZE;POSTACTION;PREACTION;PROCEED_ON_ERROR;PTHREAD_MUTEX_RECURSIVE;REALLOC_ZERO_BYTES_FREES;STRUCT_MALLINFO_DECLARED;USAGE_ERROR_ACTION;USE_BUILTIN_FFS;USE_DEV_RANDOM;USE_DL_PREFIX;USE_LOCKS;USE_SPIN_LOCKS;WIN32;_DARWIN;_MSC_VER;_M_AMD64;_M_IX86;_M_X64;_SC_PAGESIZE;_SC_PAGE_SIZE;_WIN32;_WIN32_WCE;_WIN32_WINNT;__APPLE__;__FreeBSD__;__GNUC_MINOR__;__GNUC_PATCHLEVEL__;__GNUC__;__INTEL_COMPILER;__MINGW32__;__MINGW64_VERSION_MAJOR;__NetBSD__;__OpenBSD__;__SVR4;__cplusplus;__i386__;__linux__;__sun;__x86_64__;assert;linux;malloc_getpagesize
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\nedmalloc\nedmalloc.c.xml,DEBUG;DEFAULT_GRANULARITY;FULLSANITYCHECKS;MAXTHREADSINPOOL;NDEBUG;NO_MALLINFO;NO_NED_NAMESPACE;THREADCACHEMAX;THREADCACHEMAXCACHES;THREADCACHEMAXFREESPACE;USE_LOCKS;WIN32;_DEBUG;_MSC_VER;__GNUC__;__cplusplus
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\nedmalloc\nedmalloc.h.xml,EXTSPEC;MALLOCATTR;NEDMALLOC_H;NO_MALLINFO;NO_NED_NAMESPACE;REPLACE_SYSTEM_ALLOCATOR;_MSC_VER;__GNUC__;__cplusplus
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\obstack.c.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\obstack.h.xml,
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\poll\poll.c.xml,HAVE_SYS_FILIO_H;HAVE_SYS_IOCTL_H;INFTIM;MSG_PEEK;NO_SYS_SELECT_H;OPEN_MAX;PIPE_BUF;WIN32;WIN32_NATIVE;_MSC_VER;_SC_OPEN_MAX;_WIN32;_WIN32_WINNT;__APPLE__;__CYGWIN__;__GNUC_MINOR__;__GNUC__;__MACH__;__WIN32__
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\poll\poll.h.xml,_GL_POLL_H;_POSIX_C_SOURCE;_WIN32_WINNT;_XOPEN_SOURCE
D:\Pesquisa\Projects\git-analysis\_cppstats_featurelocations\git\compat\pread.c.xml,
