Name,LGSmell,SSSmell,ConstantsSmell,LOFCSmell,CUSmell,NOFC,MAXNOFC,LOFC,ProjectLOC,NOCU,Smelly
SIGSOUND,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGSAK,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGPRIO,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
EXC_BAD_ACCESS,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
EXC_BAD_INSTRUCTION,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
EXC_ARITHMETIC,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
EXC_EMULATION,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
EXC_SOFTWARE,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
EXC_BREAKPOINT,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
SIGINFO,3.8886187E-4,9.534725E-4,3.8204395E-4,6.817928E-6,5.7142857E-4,2,5235,8,1173377,1,true
BWRETRY,3.8800962E-4,9.534725E-4,3.8204395E-4,5.9656873E-6,5.7142857E-4,2,5235,7,1173377,1,true
USE_SHM_OPEN,3.8800962E-4,9.534725E-4,3.8204395E-4,5.9656873E-6,5.7142857E-4,2,5235,7,1173377,1,true
HAVE_EXPLICIT_MEMSET,3.8800962E-4,9.534725E-4,3.8204395E-4,5.9656873E-6,5.7142857E-4,2,5235,7,1173377,1,true
HAVE_SELINUX,3.8800962E-4,9.534725E-4,3.8204395E-4,5.9656873E-6,5.7142857E-4,2,5235,7,1173377,1,true
TOO_FAR,3.8800962E-4,9.534725E-4,3.8204395E-4,5.9656873E-6,5.7142857E-4,2,5235,7,1173377,1,true
PFMT32x,3.871574E-4,0.001524901,3.8204395E-4,5.113446E-6,0.0011428571,2,5235,6,1173377,2,true
CS_NEXT_VERSION,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
dbg,3.871574E-4,0.001524901,3.8204395E-4,5.113446E-6,0.0011428571,2,5235,6,1173377,2,true
CDT_DEBUG,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
HOST_CHARSET_EBCDIC,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
IDA_COMPATIBLE_MODE,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
RESOLVE_SFR_NAMES,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
DWARF_DUMP,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
R_MESON_VERSION,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
HUD_CACHE,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
R_SYS_BITS,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
R_SYS_BITS_64,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
NTSTATUS,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"__WALL",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
PT_ATTACHEXC,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
USE_LIB_XXHASH,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
F_NOCACHE,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
HAVE_STRTOF,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"_PC_PIPE_BUF",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
WIN32_LEAN_AND_MEAN,3.871574E-4,0.001524901,3.8204395E-4,5.113446E-6,0.0011428571,2,5235,6,1173377,2,true
HAVE_DECL_ADDR_NO_RANDOMIZE,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"__MAC_10_7",3.871574E-4,0.001524901,3.8204395E-4,5.113446E-6,0.0011428571,2,5235,6,1173377,2,true
"__MAC_10_5",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
NETBSD_WITH_BACKTRACE,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
FREEBSD_WITH_BACKTRACE,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"__MAC_10_8",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
OpenBSD,3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"__USE_UNIX98__",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"__WORDSIZE",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"__ARM_ARCH_6__",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"__ARM_ARCH_6J__",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
"__ARM_ARCH_6K__",3.871574E-4,9.534725E-4,3.8204395E-4,5.113446E-6,5.7142857E-4,2,5235,6,1173377,1,true
