File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_hppa_gnu.c,0.9054054,-0.0945946,1.0,0.0,74,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_vax.c,0.9054054,-0.0945946,1.0,0.0,74,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\debug_rap.c,0.9054054,-0.0945946,1.0,0.0,74,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\test\unit\legacy_unit\egg\test.c,0.90384614,-0.09615385,1.0,0.0,52,5,5,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_sysz.c,0.90338165,-0.096618354,1.0,0.0,207,10,10,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_sparc_gnu.c,0.9027778,-0.097222224,1.0,0.0,72,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_nios2.c,0.90140843,-0.09859155,1.0,0.0,71,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_rol.c,0.90140843,-0.09859155,1.0,0.0,71,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_sh.c,0.9,-0.1,1.0,0.0,70,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_xtensa.c,0.9,-0.1,1.0,0.0,70,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_ror.c,0.9,-0.1,1.0,0.0,70,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_ppc_gnu.c,0.89855075,-0.10144927,1.0,0.0,69,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_sysz.c,0.89552236,-0.104477614,1.0,0.0,67,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_zimg.c,0.8939394,-0.10606061,1.0,0.0,66,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_lanai_gnu.c,0.8923077,-0.10769231,1.0,0.0,65,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\utf8.c,0.8907672,-0.10923277,1.0,0.0,769,84,84,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_snes.c,0.8888889,-0.11111111,1.0,0.0,63,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_xor.c,0.8888889,-0.11111111,1.0,0.0,63,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_base64.c,0.8852459,-0.114754096,1.0,0.0,61,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_rbuf.c,0.8833333,-0.11666667,1.0,0.0,60,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_x86_nasm.c,0.88135594,-0.118644066,1.0,0.0,59,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_tcp.c,0.8795181,-0.12048193,1.0,0.0,166,10,10,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_xcore_cs.c,0.875,-0.125,1.0,0.0,56,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_malbolge.c,0.8679245,-0.13207547,1.0,0.0,53,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_xap.c,0.8679245,-0.13207547,1.0,0.0,53,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_base91.c,0.8679245,-0.13207547,1.0,0.0,53,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_ningb.c,0.8678967,-0.33210334,1.2,0.0,271,18,22,6,3,5,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\arch\gb\gbdis.c,0.8622222,-0.13777778,1.0,0.0,225,31,31,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_arm_winedbg.c,0.86,-0.14,1.0,0.0,50,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_write_mach0.c,0.85714287,-0.14285715,1.0,0.0,77,11,11,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_qnx.c,0.8543047,-0.14569536,1.0,0.0,151,11,11,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_xcore_cs.c,0.85401464,-0.1459854,1.0,0.0,137,10,10,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_punycode.c,0.85106385,-0.14893617,1.0,0.0,47,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\parse\p\parse_wasm_pseudo.c,0.85106385,-0.14893617,1.0,0.0,47,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_ppc_cs.c,0.8500824,-0.14991763,1.0,0.0,1214,26,26,7,3,7,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\arch\dcpu16\asm.c,0.8472803,-0.6527197,1.5,0.0,239,39,64,6,2,4,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_8051.c,0.84444445,-0.15555556,1.0,0.0,45,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_java.c,0.84444445,-0.15555556,1.0,0.0,45,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_pic.c,0.84210527,-0.15789473,1.0,0.0,38,6,6,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\native\w32.c,0.84166664,-0.53333336,1.375,0.0,915,61,92,11,3,8,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_dcpu16.c,0.8409091,-0.1590909,1.0,0.0,44,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\arch\xtensa\gnu\xtensa-dis.c,0.84057975,-0.15942028,1.0,0.0,207,11,11,3,3,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_amd29k.c,0.8372093,-0.1627907,1.0,0.0,43,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_malbolge.c,0.8372093,-0.1627907,1.0,0.0,43,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_msp430.c,0.8372093,-0.1627907,1.0,0.0,43,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_wasm.c,0.8292683,-0.17073171,1.0,0.0,41,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\arch\nios\gnu\nios2-dis.c,0.8287462,-0.17125382,1.0,0.0,327,28,28,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_lh5801.c,0.825,-0.175,1.0,0.0,40,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_mcore.c,0.825,-0.175,1.0,0.0,40,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_propeller.c,0.825,-0.175,1.0,0.0,40,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_v810.c,0.825,-0.175,1.0,0.0,40,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_v850.c,0.825,-0.175,1.0,0.0,40,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_gas.c,0.81578946,-0.18421052,1.0,0.0,38,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_dbginfo_elf.c,0.8148148,-0.18518518,1.0,0.0,27,5,5,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_rc2.c,0.8148148,-0.18518518,1.0,0.0,216,20,20,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\tcc\libtcc.c,0.8141513,-0.6302932,1.1111112,0.33333334,614,43,53,10,8,9,3,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bp\p\bp_arm.c,0.8108108,-0.1891892,1.0,0.0,37,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\trace.c,0.8078947,-0.44210526,1.25,0.0,190,21,31,5,2,4,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_hexagon.c,0.8064516,-0.19354838,1.0,0.0,31,6,6,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_null.c,0.8055556,-0.19444445,1.0,0.0,36,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\core\p\core_test.c,0.8055556,-0.19444445,1.0,0.0,36,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_arm_as.c,0.8039216,-0.19607843,1.0,0.0,102,10,10,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\constr.c,0.8,-0.2,1.0,0.0,45,9,9,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_mips_cs.c,0.79797983,-0.2020202,1.0,0.0,99,10,10,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_ebc.c,0.7941176,-0.20588236,1.0,0.0,34,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_gb.c,0.7941176,-0.20588236,1.0,0.0,34,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_sfc.c,0.79352224,-0.20647773,1.0,0.0,247,17,17,3,2,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_z80.c,0.78787875,-0.21212122,1.0,0.0,33,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_spc700.c,0.78125,-0.21875,1.0,0.0,32,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_x86_as.c,0.7802198,-0.21978022,1.0,0.0,91,10,10,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_cr16.c,0.7741935,-0.22580644,1.0,0.0,31,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_h8300.c,0.7741935,-0.22580644,1.0,0.0,31,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\syscmd.c,0.768194,-0.6603774,1.2857143,0.14285715,477,45,57,9,4,7,1,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_null.c,0.7586207,-0.2413793,1.0,0.0,29,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_ldr_linux.c,0.7586207,-0.2413793,1.0,0.0,29,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_lm32.c,0.757732,-0.24226804,1.0,0.0,388,47,47,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_6502.c,0.75,-0.25,1.0,0.0,28,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_i8080.c,0.75,-0.25,1.0,0.0,28,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_riscv.c,0.75,-0.25,1.0,0.0,28,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_ws.c,0.75,-0.25,1.0,0.0,28,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_i4004.c,0.7407408,-0.25925925,1.0,0.0,27,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\egg\p\egg_shya.c,0.7407408,-0.25925925,1.0,0.0,27,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\core\libs.c,0.73214287,-0.26785713,1.0,0.0,112,30,30,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\format\mach0\mach0.c,0.7243243,-0.6756757,1.4,0.0,3700,100,154,35,4,25,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\zip\zlib\infback.c,0.7205255,-0.70804596,1.4285715,0.0,435,44,57,10,4,7,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bp\p\bp_mips.c,0.72,-0.28,1.0,0.0,25,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bp\p\bp_bf.c,0.6956522,-0.3043478,1.0,0.0,23,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bp\p\bp_ppc.c,0.6956522,-0.3043478,1.0,0.0,23,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bp\p\bp_sh.c,0.6956522,-0.3043478,1.0,0.0,23,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bp\p\bp_x86.c,0.6956522,-0.3043478,1.0,0.0,23,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\mem.c,0.6820972,-2.2269938,2.1818182,0.72727275,326,66,167,24,6,11,8,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\arch\avr\disasm.c,0.67857146,-0.32142857,1.0,0.0,56,18,18,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\cons\pipe.c,0.67231643,-0.66101694,1.3333334,0.0,59,13,21,4,3,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\socket\http_server.c,0.6465116,-0.3534884,1.0,0.0,215,38,38,2,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_write_pe.c,0.64285713,-0.35714287,1.0,0.0,14,5,5,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_arm_cs.c,0.62785894,-0.45547444,1.0833334,0.0,3425,130,136,13,3,12,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\debug_null.c,0.6111111,-0.3888889,1.0,0.0,18,7,7,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\sdb\src\lock.c,0.5833334,-0.75,1.3333334,0.0,68,17,21,4,3,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\bitmap.c,0.57831323,-0.42168674,1.0,0.0,83,35,35,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\assert.c,0.5625,-0.9375,1.5,0.0,32,15,21,3,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\core\cfile.c,0.5515965,-1.1817368,1.4666667,0.26666668,1117,88,165,22,5,15,4,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_x86_cs.c,0.548243,-0.58219177,1.1304348,0.0,3358,85,97,26,6,23,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\main\rarun2.c,0.54385966,-0.7894737,1.3333334,0.0,76,20,25,4,2,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\native\bt.c,0.47619045,-0.8571429,1.3333334,0.0,70,20,24,4,2,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\io.c,0.46554613,-1.5344539,1.2727273,0.72727275,595,83,150,14,5,11,8,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\zip\zlib\gzclose.c,0.4411764,-1.0588236,1.5,0.0,17,9,13,3,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\sdb\src\main.c,0.43578947,-0.56421053,1.0,0.0,475,67,67,4,2,4,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\binr\r2r\run.c,0.43333328,-1.0666667,1.5,0.0,720,384,739,3,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\core\cconfig.c,0.42339775,-1.3947841,1.7272727,0.09090909,3336,141,248,57,15,33,3,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_default.c,0.3482626,-0.7945946,1.1428572,0.0,370,42,48,8,5,7,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\core\linux_heap_jemalloc.c,0.3439042,-0.9894292,1.3333334,0.0,473,78,99,8,4,6,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\zip\zlib\gzwrite.c,0.3140781,-3.9002078,1.7857143,2.4285715,481,134,453,25,9,14,34,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\mangling\swift-sd.c,0.3121302,-0.6878698,1.0,0.0,676,155,155,3,2,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\format\elf\elf.c,0.30836558,-1.1583011,1.4666667,0.0,3626,140,226,44,3,30,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\grub\fs\reiserfs.c,0.3060065,-0.6939935,1.0,0.0,1232,95,95,9,3,9,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\debug.c,0.29666394,-1.1648746,1.3846154,0.07692308,1395,125,210,18,5,13,1,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\donut.c,0.26506025,-0.73493975,1.0,0.0,83,61,61,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\p\anal_mips_gnu.c,0.25835866,-0.74164134,1.0,0.0,329,61,61,4,3,4,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\crypto\p\crypto_aes_algo.c,0.22962013,-1.4976526,1.4545455,0.27272728,213,29,60,16,3,11,3,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\regex\engine.c,0.15081975,-1.0491803,1.1,0.1,915,96,115,11,6,10,1,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\unum.c,0.085808635,-1.2475247,1.3333334,0.0,808,112,170,12,4,9,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\magic\is_tar.c,0.052631557,-0.94736844,1.0,0.0,76,72,72,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\sdb\src\json\rangstr.c,0.02803737,-0.97196263,1.0,0.0,107,104,104,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\w32-sys.c,0.02352941,-0.9764706,1.0,0.0,170,166,166,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\cons\output.c,0.014423072,-0.9855769,1.0,0.0,416,410,410,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\grub\fs\ntfscomp.c,0.0065359473,-0.99346405,1.0,0.0,306,304,304,1,1,1,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\core\rtr.c,-0.007415533,-1.2931298,1.2857143,0.0,1310,242,309,9,4,7,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\main\version.c,-0.038461566,-1.0384616,1.0,0.0,26,9,9,3,3,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\sdb\src\cdb.c,-0.14673913,-1.5217391,1.375,0.0,184,35,53,11,2,8,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\windbg\iob_pipe.c,-0.19599998,-1.696,1.5,0.0,125,106,171,3,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\arch\hexagon\gnu\safe-ctype.c,-0.22831845,-3.6283185,2.4,1.0,113,82,188,12,5,5,5,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\main\radare2.c,-0.2332586,-1.8999252,1.4166666,0.25,1339,106,183,34,16,24,6,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\fs\p\fs_grub_base.c,-0.37951803,-1.879518,1.5,0.0,83,78,85,3,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\binr\radare2\radare2.c,-0.3901099,-1.8901099,1.5,0.0,91,86,138,3,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\hash\md4.c,-0.44666672,-1.9466667,1.5,0.0,150,146,152,3,2,2,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\native\xnu\xnu_excthreads.c,-0.4673909,-7.217391,5.0833335,1.6666666,414,249,1933,61,12,12,20,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\magic\funcs.c,-0.4683795,-1.9683795,1.0,0.5,253,249,252,2,2,2,1,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\signal.c,-0.47887325,-1.4788733,1.0,0.0,71,35,35,3,3,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\magic\ascmagic.c,-0.4857397,-1.9857397,1.0,0.5,561,557,577,2,2,2,1,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\test\unit\test_debug.c,-0.5,-2.0,1.0,0.5,50,25,45,4,3,4,2,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\asm\p\asm_x86_cs.c,-0.6180203,-1.8680203,1.25,0.0,197,46,56,10,4,8,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\util\alloc.c,-0.70967746,-2.7096775,1.25,0.75,62,42,105,5,3,4,3,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\sdb\src\util.c,-0.7151515,-2.5151515,1.5,0.3,330,83,189,15,4,10,3,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\bin\p\bin_mach0.c,-0.73004377,-2.3300438,1.2,0.4,912,425,564,6,4,5,2,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\anal\flirt.c,-0.7434155,-1.7434155,1.0,0.0,1177,171,171,12,1,12,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\spp\r_api.c,-0.7619047,-2.7619047,2.0,0.0,147,58,93,14,3,7,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\socket\serial.c,-1.1069181,-2.7735848,1.3333334,0.33333334,53,49,58,4,3,3,1,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\binr\preload\libr2.c,-1.1504065,-2.817073,1.6666666,0.0,82,77,150,5,3,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_w32.c,-1.1568627,-2.8235295,1.3333334,0.33333334,85,80,93,4,3,3,1,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\socket\proc.c,-1.1846849,-3.3513515,1.6666666,0.5,111,62,128,10,4,6,3,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\hash\hcalc.c,-1.2536585,-2.2536585,1.0,0.0,205,66,66,7,7,7,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\debug\p\native\reg.c,-1.333334,-9.333334,4.909091,3.090909,33,28,254,54,11,11,34,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_procpid.c,-1.5122548,-2.8455882,1.3333334,0.0,136,129,135,4,3,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_w32dbg.c,-1.5790755,-2.9124088,1.3333334,0.0,274,266,272,4,3,3,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\shlr\grub\fs\afs.c,-1.6300433,-3.0586147,1.4285715,0.0,563,82,130,30,3,21,0,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\io\p\io_mach.c,-1.7335865,-4.9335866,2.2,1.0,527,520,1057,11,6,5,5,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\magic\softmagic.c,-1.7377677,-3.9877677,1.25,1.0,1308,1304,1321,5,3,4,4,true
D:\Pesquisa\Projects\radare2-analysis\source\radare2\libr\magic\mdump.c,-1.909091,-3.909091,1.0,1.0,176,172,315,4,4,4,4,true
