File,AFSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFC_Dup,NOFC_NonDup,NOFL,NONEST,Smelly
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\lzma\common\tuklib_mbstr_width.c,0.91666675,-2.0833333,3.0,0.0,36,25,95,9,3,3,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\lzma\liblzma\check\crc64_tablegen.c,0.9137931,-0.0862069,1.0,0.0,58,5,5,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\audio-monitoring\win32\wasapi-output.c,0.9116022,-0.08839779,1.0,0.0,362,16,16,2,1,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\obs-source.c,0.9109868,-0.08901323,1.0,0.0,3932,50,50,7,3,7,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\win-capture\obfuscate.c,0.9090909,-0.09090909,1.0,0.0,33,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_key_create.c,0.9032258,-0.09677419,1.0,0.0,31,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\jansson\src\hashtable.c,0.90073526,-0.09926471,1.0,0.0,272,9,9,3,3,3,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\libcaption\src\utf8.c,0.8994083,-0.10059172,1.0,0.0,169,17,17,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\tests\condvar9.c,0.89830506,-0.10169491,1.0,0.0,118,6,6,2,1,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_kill.c,0.8965517,-0.10344828,1.0,0.0,29,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\tests\condvar8.c,0.8918919,-0.10810811,1.0,0.0,111,6,6,2,1,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\tests\condvar7.c,0.88461536,-0.115384616,1.0,0.0,104,6,6,2,1,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\global.c,0.88,-0.12,1.0,0.0,25,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\obs-module.c,0.87650084,-0.12349914,1.0,0.0,583,18,18,4,2,4,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\glad\src\glad_wgl.c,0.8707641,-1.2292359,1.4,0.7,602,74,152,14,3,10,7,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\semaphore.c,0.85714287,-0.14285715,1.0,0.0,21,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\libff\libff\ff-util.c,0.84249413,-1.268617,2.1111112,0.0,376,53,116,19,6,9,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\jansson\test\suites\api\test_load.c,0.8404908,-0.1595092,1.0,0.0,163,13,13,2,1,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\sem_init.c,0.8333333,-0.6666667,1.5,0.0,75,25,36,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\pthread_delay_np.c,0.82857144,-0.17142858,1.0,0.0,70,6,6,2,1,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs-opengl\gl-stagesurf.c,0.80994153,-0.69005847,1.5,0.0,171,59,84,3,2,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\cmake\Modules\CheckForPthreads.c,0.8095237,-0.8571429,1.6666666,0.0,35,10,17,5,4,3,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\sem_close.c,0.8,-0.2,1.0,0.0,15,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\sem_open.c,0.8,-0.2,1.0,0.0,15,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\sem_unlink.c,0.8,-0.2,1.0,0.0,15,3,3,1,1,1,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-filters\obs-filters.c,0.78571427,-0.21428572,1.0,0.0,56,6,6,2,1,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-ffmpeg\ffmpeg-encoded-output.c,0.7829457,-0.38372093,1.1666666,0.0,688,44,48,7,3,6,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\jansson\test\bin\json_process.c,0.770627,-0.3960396,1.1666666,0.0,303,20,24,7,5,6,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\tests\benchtest2.c,0.7492626,-0.5840708,1.3333334,0.0,226,22,30,8,3,6,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\lzma\liblzma\check\crc32_fast.c,0.71428573,-0.2857143,1.0,0.0,42,6,6,2,1,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\util\profiler.c,0.7042781,-0.39572194,1.1,0.0,935,37,41,11,3,10,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\obs-output.c,0.6609839,-0.33901608,1.0,0.0,2053,116,116,6,2,6,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\tests\delay2.c,0.64705884,-0.3529412,1.0,0.0,34,6,6,2,1,2,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-ffmpeg\ffmpeg-mux\ffmpeg-mux.c,0.6360361,-0.6972973,1.3333334,0.0,555,43,54,12,6,9,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\obs-outputs\flv-mux.c,0.63243246,-0.5675676,1.2,0.0,185,21,26,6,3,5,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\deps\w32-pthreads\ptw32_MCS_lock.c,0.59322035,-0.40677965,1.0,0.0,118,12,12,4,1,4,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\plugins\linux-alsa\alsa-input.c,0.57259244,-0.57026476,1.1428572,0.0,491,40,48,8,2,7,0,true
D:\Pesquisa\Projects\obs-analysis\source\obs-studio\libobs\util\platform.c,0.5632245,-0.8812199,1.4444444,0.0,623,61,80,13,3,9,0,true
